OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
9/9/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,17.45
9/10/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,17.52
9/10/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,17.31
9/10/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,16.96
9/10/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,16.79
9/10/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,16.8
9/10/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,16.57
9/10/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,16.23
9/10/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,16.12
9/10/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,16.04
9/10/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.04
9/10/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,15.99
9/10/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,15.97
9/10/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.02
9/10/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.02
9/10/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.01
9/10/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.06
9/10/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,15.95
9/10/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,15.91
9/10/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,15.96
9/10/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,16.09
9/10/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,16.02
9/10/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,16.26
9/10/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,16.24
9/10/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,16.4
9/10/2017,700,615,PEAKWE,Real Time,Load Zone CPS,16.57
9/10/2017,700,630,PEAKWE,Real Time,Load Zone CPS,16.66
9/10/2017,700,645,PEAKWE,Real Time,Load Zone CPS,16.8
9/10/2017,700,700,PEAKWE,Real Time,Load Zone CPS,16.8
9/10/2017,800,715,PEAKWE,Real Time,Load Zone CPS,16.84
9/10/2017,800,730,PEAKWE,Real Time,Load Zone CPS,16.77
9/10/2017,800,745,PEAKWE,Real Time,Load Zone CPS,17.04
9/10/2017,800,800,PEAKWE,Real Time,Load Zone CPS,17.21
9/10/2017,900,815,PEAKWE,Real Time,Load Zone CPS,17.34
9/10/2017,900,830,PEAKWE,Real Time,Load Zone CPS,17.71
9/10/2017,900,845,PEAKWE,Real Time,Load Zone CPS,18.52
9/10/2017,900,900,PEAKWE,Real Time,Load Zone CPS,18.94
9/10/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,18.7
9/10/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,19.04
9/10/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,19.37
9/10/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,19.63
9/10/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,19.44
9/10/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,19.87
9/10/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,20.07
9/10/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,20.21
9/10/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,19.93
9/10/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,20.4
9/10/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,20.37
9/10/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,20.72
9/10/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,20.41
9/10/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,20.96
9/10/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,25.19
9/10/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,27.75
9/10/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,25.14
9/10/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,25.79
9/10/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,27.87
9/10/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,28.48
9/10/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,25.08
9/10/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,27.84
9/10/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,29.47
9/10/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,37.03
9/10/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,31.29
9/10/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,40.58
9/10/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,33.26
9/10/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,35.5
9/10/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,46.68
9/10/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,39.18
9/10/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,47.2
9/10/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,121.46
9/10/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,39.9
9/10/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,36.42
9/10/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,29.1
9/10/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,26.78
9/10/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,28.59
9/10/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,27.3
9/10/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,25.41
9/10/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,27.57
9/10/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,27.22
9/10/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,26.18
9/10/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,25.79
9/10/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,26.47
9/10/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,23.54
9/10/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,22.68
9/10/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,20.61
9/10/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,21.05
9/10/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,22.23
9/10/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,21.88
9/10/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,20.72
9/10/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,20.35
9/10/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.99
9/10/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.56
9/10/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,18.87
9/10/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,18.35
9/10/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,18.56
9/10/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,18.34
9/10/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,17.95
9/10/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,17.69
9/11/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,17.74
9/11/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,17.52
9/11/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,17.34
9/11/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.11
9/11/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,16.94
9/11/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,16.74
9/11/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,16.56
9/11/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,16.53
9/11/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,16.53
9/11/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.47
9/11/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.46
9/11/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.34
9/11/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.43
9/11/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.41
9/11/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.46
9/11/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.34
9/11/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.48
9/11/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.52
9/11/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.61
9/11/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,16.81
9/11/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,17.04
9/11/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,17.62
9/11/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,17.96
9/11/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.28
9/11/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.05
9/11/2017,700,630,PEAKWD,Real Time,Load Zone CPS,19.62
9/11/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.18
9/11/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.25
9/11/2017,800,715,PEAKWD,Real Time,Load Zone CPS,20.05
9/11/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.91
9/11/2017,800,745,PEAKWD,Real Time,Load Zone CPS,19.77
9/11/2017,800,800,PEAKWD,Real Time,Load Zone CPS,19.54
9/11/2017,900,815,PEAKWD,Real Time,Load Zone CPS,20.02
9/11/2017,900,830,PEAKWD,Real Time,Load Zone CPS,20.24
9/11/2017,900,845,PEAKWD,Real Time,Load Zone CPS,20.24
9/11/2017,900,900,PEAKWD,Real Time,Load Zone CPS,20.14
9/11/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,20.11
9/11/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,20.24
9/11/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,20.18
9/11/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.2
9/11/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,20.18
9/11/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,20.18
9/11/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,20.21
9/11/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,20.18
9/11/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,20.15
9/11/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,20.34
9/11/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,20.25
9/11/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,20.26
9/11/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,20.5
9/11/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,20.47
9/11/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.36
9/11/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,20.46
9/11/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,20.84
9/11/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,21.36
9/11/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,21.68
9/11/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,23.28
9/11/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,23.29
9/11/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,23.24
9/11/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,24.77
9/11/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,26.59
9/11/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,26.05
9/11/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,27.61
9/11/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,27.98
9/11/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,28.65
9/11/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,28.53
9/11/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,29.31
9/11/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,28.76
9/11/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,29.86
9/11/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,27.85
9/11/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,28.41
9/11/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,25.09
9/11/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,25.14
9/11/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,24.66
9/11/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,24.9
9/11/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,24.04
9/11/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,23.1
9/11/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,21.9
9/11/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,22.83
9/11/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,22.22
9/11/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,23.09
9/11/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,22.61
9/11/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,23.83
9/11/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,21.54
9/11/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,21.66
9/11/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,21.13
9/11/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,20.91
9/11/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.55
9/11/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,20.33
9/11/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,20.15
9/11/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.15
9/11/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,20.1
9/11/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,19.63
9/11/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,19.21
9/11/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,18.83
9/11/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,18.54
9/11/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,18.21
9/12/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.46
9/12/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.25
9/12/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.68
9/12/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,18.46
9/12/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,18.5
9/12/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,18.47
9/12/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,18.34
9/12/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,18.26
9/12/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,18.45
9/12/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,18.24
9/12/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,18.03
9/12/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,17.95
9/12/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,17.96
9/12/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,18.01
9/12/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,17.9
9/12/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,17.97
9/12/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,18.15
9/12/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.27
9/12/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.47
9/12/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.53
9/12/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.76
9/12/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,19.05
9/12/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,19.55
9/12/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,19.58
9/12/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.72
9/12/2017,700,630,PEAKWD,Real Time,Load Zone CPS,20.22
9/12/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.26
9/12/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.32
9/12/2017,800,715,PEAKWD,Real Time,Load Zone CPS,20.09
9/12/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.75
9/12/2017,800,745,PEAKWD,Real Time,Load Zone CPS,19.21
9/12/2017,800,800,PEAKWD,Real Time,Load Zone CPS,19.05
9/12/2017,900,815,PEAKWD,Real Time,Load Zone CPS,19.22
9/12/2017,900,830,PEAKWD,Real Time,Load Zone CPS,19.37
9/12/2017,900,845,PEAKWD,Real Time,Load Zone CPS,19.39
9/12/2017,900,900,PEAKWD,Real Time,Load Zone CPS,19.48
9/12/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,19.51
9/12/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,19.82
9/12/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,19.45
9/12/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,19.24
9/12/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,19.1
9/12/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,19.54
9/12/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,19.86
9/12/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,19.92
9/12/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,19.84
9/12/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,19.92
9/12/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,19.92
9/12/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,20.16
9/12/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,20.2
9/12/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,20.25
9/12/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.39
9/12/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,21.21
9/12/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,21.21
9/12/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,20.97
9/12/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,21.06
9/12/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,21.23
9/12/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,21.72
9/12/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,22.35
9/12/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,23.9
9/12/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,23.6
9/12/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,24.47
9/12/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,26.24
9/12/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,26.57
9/12/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,27.35
9/12/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,26.89
9/12/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,27.45
9/12/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,29.49
9/12/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,29
9/12/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,26.55
9/12/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,26.48
9/12/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,26.41
9/12/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,25.95
9/12/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,24.87
9/12/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,24.78
9/12/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,24.1
9/12/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,21.44
9/12/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,29.55
9/12/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,24.45
9/12/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,21.29
9/12/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,20.95
9/12/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,21.04
9/12/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,20.93
9/12/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,20.73
9/12/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,20.61
9/12/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,20.71
9/12/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,20.09
9/12/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,19.88
9/12/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,20
9/12/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.83
9/12/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.69
9/12/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19
9/12/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,18.62
9/12/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,18.38
9/12/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,18.25
9/12/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,17.92
9/12/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,17.76
9/13/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.51
9/13/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.31
9/13/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.1
9/13/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.77
9/13/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,17.64
9/13/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,17.52
9/13/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,17.44
9/13/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,17.24
9/13/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,17.14
9/13/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,17
9/13/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.97
9/13/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.86
9/13/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.81
9/13/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.73
9/13/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.76
9/13/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.76
9/13/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.73
9/13/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.74
9/13/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.77
9/13/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,16.91
9/13/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,17.01
9/13/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,17.28
9/13/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,17.61
9/13/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,17.98
9/13/2017,700,615,PEAKWD,Real Time,Load Zone CPS,18.39
9/13/2017,700,630,PEAKWD,Real Time,Load Zone CPS,18.45
9/13/2017,700,645,PEAKWD,Real Time,Load Zone CPS,18.81
9/13/2017,700,700,PEAKWD,Real Time,Load Zone CPS,18.93
9/13/2017,800,715,PEAKWD,Real Time,Load Zone CPS,18.88
9/13/2017,800,730,PEAKWD,Real Time,Load Zone CPS,18.61
9/13/2017,800,745,PEAKWD,Real Time,Load Zone CPS,18.4
9/13/2017,800,800,PEAKWD,Real Time,Load Zone CPS,18.32
9/13/2017,900,815,PEAKWD,Real Time,Load Zone CPS,18.11
9/13/2017,900,830,PEAKWD,Real Time,Load Zone CPS,18.22
9/13/2017,900,845,PEAKWD,Real Time,Load Zone CPS,18.51
9/13/2017,900,900,PEAKWD,Real Time,Load Zone CPS,18.7
9/13/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,19.68
9/13/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,20.09
9/13/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,20.12
9/13/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,19.69
9/13/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,19.61
9/13/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,19.84
9/13/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,20.16
9/13/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,19.82
9/13/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,19.78
9/13/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,19.85
9/13/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,20.07
9/13/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,20.71
9/13/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,20.01
9/13/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,19.95
9/13/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.68
9/13/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,21.12
9/13/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,21.03
9/13/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,21.47
9/13/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,22.14
9/13/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,40.81
9/13/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,30.37
9/13/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,27.71
9/13/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,28.53
9/13/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,30.56
9/13/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,29.37
9/13/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,31.3
9/13/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,33.21
9/13/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,30.46
9/13/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,31.59
9/13/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,32.6
9/13/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,32.78
9/13/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,32.98
9/13/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,30.19
9/13/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,30.33
9/13/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,28.12
9/13/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,27.1
9/13/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,27.12
9/13/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,27.37
9/13/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,25.84
9/13/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,22.91
9/13/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,21.41
9/13/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,21.46
9/13/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,21.31
